Site,Structure,Root Code,SV,Saleable,Barcode,Description,Barcode Component,SV,Description Component,Quantity,Saleable
11252,45040,101678856,1,Y ,8851994216050,BPเบียร์เฟเดอร์บรอย 620มล.*12 ,8851994216012,0,เบียร์เฟเดอร์บรอยขวด 620 มล. ,12,Y 
11252,45040,102370473,1,Y ,8850571205319,BPไฮเนเก้น สลีคแคน 320 มล.x24 ,8850571204039,0,ไฮเนเก้น สลีคแคน ขนาด 320 มล. ,24,Y 
11252,45040,102485746,1,N ,8850999008264,BP ยูเบียร์ 620มล. 1*12 ,8850999008202,0,ยูเบียร์ 620มล. ,12,N 
11252,45040,102508062,1,Y ,8850999009681,BP เบียร์ลีโอแคน 490มล.*12 ,8850999009674,0,เบียร์ลีโอแคน 490มล. ,12,Y 
11252,45040,102546558,1,N ,8850571234418,BPเชียร์สตรอเบอรี่490 มล.CANP12 ,8850571234401,0,เชียร์สตรอเบอรี่ กระป๋อง490มล. ,12,N 
11252,45040,102560730,1,Y ,8936036201574,ฮูการ์เดน เบียร์ 500 มล.แพ็ค12 ,8936036201222,0,ฮูการ์เดน กระป๋อง500 มล ,12,Y 
11252,45040,102601495,1,Y ,8851994225052,BP เฟเดอร์บรอย 490 มล. P.12 ,8851994225014,0,เฟเดอร์บรอย 490 มล ,12,Y 
11252,45040,102665238,1,N ,8850999014821,BP มายเบียร์ 620 มล. ขวดP.12 ,8850999014807,0,มายเบียร์ 620 มล. ขวด ,12,N 
11252,45040,102665240,1,N ,8850999014609,BPมายเบียร์ 490 มล.P.12 CAN ,8850999014593,0,มายเบียร์ 490 มล. กระป๋อง ,12,N 
11252,45040,102665243,1,Y ,8850999014623,BP สิงห์แคน 490 มล.แพ็ค12 ,8850999014616,0,สิงห์แคน 490 มล. ,12,Y 
11252,45040,102665246,1,Y ,8851994025812,BP แบล็คดาร์กอน 490 มล.P.12 ,8851994025805,0,แบล็คดาร์กอน RED 490 มล.CAN ,12,N 
11252,45040,102665247,1,Y ,8851994325660,BP แทปเปอร์ 490 มล.P.12 ,8851994325653,0,แทปเปอร์ ลาเกอร์490 มล. CAN ,12,Y 
11252,45040,102665248,1,Y ,8850571234180,BPเชียร์ไรซ์เบอรี่ 490มลX12 ,8850571234173,0,เชียร์ไรซ์เบอรี่ 490มล.CAN ,12,Y 
11252,45040,102665249,1,Y ,8850571234463,BPเชียร์สยามไวเซน 490มลX12 ,8850571234456,0,เชียร์สยามไวเซน490มลCAN ,12,N 
11252,45040,102665250,1,Y ,8888017306719,BPไฮเนเก้น0.0 330มล*24ขวด ,8888017350200,0,ไฮเนเก้น0.0  330มล.ขวด ,24,Y 
11252,45040,102665251,1,Y ,8888017306702,BPไฮเนเก้น0.0  330มล*24CAN ,8888017300809,0,ไฮเนเก้น0.0  330มล.CAN ,24,Y 
11252,45040,102710205,1,Y ,8850999011684,BPสโนว์วี่ไวเซ่น 490 มล. X12 ,8850999011677,0,สโนว์วี่ไวเซ่น แคน 490 มล. ,12,Y 
11252,45040,102710206,1,Y ,8850999012520,BPคอปเปอร์ แคน 490 มล.X12 ,8850999012445,0,คอปเปอร์ แคน 490 มล. ,12,N 
11252,45040,102752526,1,Y ,8851993716056,BP เบียร์ช้างโคลด์บรูว์ 620*12 ,8851993716018,0,เบียร์ช้างโคลด์บรูว์ 620 มล. ,12,Y 
11252,45040,102805855,1,Y ,8851993725058,BP เบียร์ช้างโคลด์บรูว์ 490*12 ,8851993725010,0,เบียร์ช้างโคลด์บรูว์ 490 มล.กป ,12,Y 
11252,45040,102817029,1,Y ,8936094293627,BPเบียร์บัดไวเซอร์ 610 มล P12 ,8936094291609,0,เบียร์บัดไวเซอร์ 610 มล. ,12,Y 
11252,45040,102832870,1,Y ,8936036201567,ฮูการ์เดน โรเซ่  500 มล.แพ็ค12 ,8936036201529,0,HOEGAARDEN โรเซ่ 500 มล CAN ,12,Y 
11252,45040,102859974,1,Y ,8850999016436,BP LEOเบียร์ NO.8  620 ML.P12 ,8850999016429,0,LEOเบียร NO.8 620มล.ขวด ,12,N 
11252,45040,102859975,1,N ,8850999016450,BP LEO NO.8 490 มล. CAN P.12 ,8850999016443,0,LEO NO.8 490 มล. กระป๋อง ,12,N 
11252,45040,102863719,1,Y ,8859594300278,ช้างเบียร์เอสเปรสโซ ลาเกอร์490 ,8859594300261,0,ช้างเบียร์เอสเปรสโซ 490 มล. ,12,Y 
11252,45040,102912963,1,Y ,8850571235705,BPเชียร์สยามไวเซ่น490มลX12 ,8850571235804,0,เชียร์เบียร์สยามไวเซนแคน490มล ,12,Y 
11252,45040,102912964,1,Y ,8850571231295,BPเชียร์เบียรสวีทแพสชันฟรุตX12 ,8850571231288,0,เชียร์ สวีทแพสชั่นฟรุต490มล ,12,N 
11252,45040,102948745,1,Y ,8850999016573,เบียร์สิงห์ รีเสิร์ฟ 490 X P12 ,8850999016566,0,เบียร์สิงห์ รีเสิร์ฟ 490มล. ,12,Y 
11252,45040,102960933,1,N ,8850571202691,ไฮเนเก้น ซิลเวอร์ 620มล X 12 ,8850571202646,0,ไฮเนเก้น ซิลเวอร์ 620มล ,12,Y 
11252,45040,102960934,1,Y ,8850571202776,ไฮเนเก้น ซิลเวอร์ 490มล X 12 ,8850571202783,0,ไฮเนเก้น ซิลเวอร์ แคน 490มล ,12,Y 
11252,45040,102962180,1,Y ,8850999019949,มายเบียร์ ขวดใหญ่ 620 มล.X 12 ,8850999019918,0,มายเบียร์ ขวดใหญ่ 620 มล. ,12,Y 
11252,45040,102962182,1,Y ,8850999019956,มายเบียร์ กระป๋อง 490 มล.X 12 ,8850999019925,0,มายเบียร์ กระป๋อง 490 มล. ,12,Y 
11252,45040,103051622,1,N ,18859753900056,BP คาราบาวลาเกอร์เบียร์ 620X12 ,8859753900059,0,คาราบาวลาเกอร์เบียร์ 620 มล. ,12,Y 
11252,45040,103051623,1,N ,18859753900155,BP คาราบาวลาเกอร์เบียร์ 320X12 ,8859753900011,0,คาราบาวลาเกอร์เบียร์ 320 มล. ,12,N 
11252,45040,103051624,1,N ,18859753900063,BP คาราบาวดุงเกลเบียร์ 620X12 ,8859753900066,0,คาราบาวดุงเกลเบียร์ 620 มล. ,12,Y 
11252,45040,103051625,1,N ,18859753900162,BP คาราบาวดุงเกลเบียร์ 320X12 ,8859753900028,0,คาราบาวดุงเกลเบียร์ 320 มล. ,12,N 
11252,45040,103051626,1,N ,18859753900070,BP ตะวันแดงไวเซ่นแคน 490X12 ,8859753900073,0,ตะวันแดง ไวเซ่นแคน 490 มล. ,12,N 
11252,45040,103051627,1,N ,18859753900087,BPตะวันแดง โรเซ่แคน 490X12 ,8859753900080,0,ตะวันแดง โรเซ่แคน 490 มล. ,12,N 
11252,45040,103051628,1,N ,18859753900094,BPตะวันแดง ไอพีเอแคน 490X12 ,8859753900097,0,ตะวันแดง ไอพีเอแคน 490 มล. ,12,N 
11252,45040,103051659,1,N ,18859753900117,BP คาราบาวลาเกอร์เบียร์ 490X12 ,8859753900110,0,คาราบาวลาเกอร์เบียร์ 490 มล. ,12,N 
11252,45040,103051660,1,N ,18859753900124,BP คาราบาวดุงเกลเบียร์ 490X12 ,8859753900127,0,คาราบาวดุงเกลเบียร์ 490 มล. ,12,N 
11252,45040,103055305,1,N ,8850999019543,BPสิงห์ 89CALS แคน320มล.แพ็ค24 ,8850999019536,0,สิงห์ เบียร์89 CALS แคน 320มล. ,24,N 
11252,45040,103139042,1,Y ,8850999024486,ลีโอเบียร์สุพรีม 620 มล P12 ,8850999024479,0,ลีโอเบียร์สุพรีม 620 มล. ,12,Y 
11252,45040,103139044,1,Y ,8850999024523,ลีโอเบียร์สุพรีม 490 มล P12 ,8850999024516,0,ลีโอเบียร์สุพรีม 490 มล. ,12,Y 
11252,45040,103166095,1,Y ,8850999025643,สิงห์ไลท์ 490มล.P12 ,8850999025612,0,สิงห์ไลท์ 490มล. ,12,Y 
11252,45040,103221077,1,Y ,2000008643993,BP เบียร์ช้าง(ขวด) 320มล. P24 ,2000008643665,0,เบียร์ช้าง 320 มล. ,24,Y 
11252,45040,103221078,1,Y ,2000008644006,BP เบียร์ช้างแคน 320 มล. แพค24(M) ,2000008643672,0,เบียร์ช้างคลาสสิค แคน 320มล ,24,Y 
11252,45040,103221080,1,Y ,2000008644013,ช้างเบียร์เอสเปรสโซ ลาเกอร์490 ,2000008643696,0,ช้างเบียร์เอสเปรสโซ 490 มล. ,12,Y 
11252,45040,103221081,1,Y ,2000008644020,BP เบียร์ช้างโคลด์บรูว์ 620*12 ,2000008643702,0,เบียร์ช้างโคลด์บรูว์ 620 มล. ,12,Y 
11252,45040,103221082,1,Y ,2000008644037,BP เบียร์ช้างโคลด์บรูว์ 490*12 ,2000008643719,0,เบียร์ช้างโคลด์บรูว์ 490 มล.กป ,12,Y 
11252,45040,103221083,1,Y ,2000008644044,BPเบียร์เฟเดอร์บรอย 620มล.*12 ,2000008643726,0,เบียร์เฟเดอร์บรอยขวด 620 มล. ,12,Y 
11252,45040,103221084,1,Y ,2000008644051,BP เฟเดอร์บรอย 490 มล. P.12 ,2000008643733,0,เฟเดอร์บรอย 490 มล ,12,Y 
11252,45040,103221085,1,Y ,2000008644068,BP แทปเปอร์ 490 มล.P.12 ,2000008643740,0,แทปเปอร์ ลาเกอร์490 มล. CAN ,12,Y 
11252,45050,100747322,1,N ,28850382412160,สปายค็อกเทลกามิกาเซ่ 275มล. แพค12 ,8850382412012,0,สปาย กามิกาเซ่ 275มล ,12,Y 
11252,45050,100849991,1,Y ,28850382400006,BP SPY คลาสสิค 275ML.P24 ,8850382130008,0,สปาย คลาสสิค ขวด 275มล ,24,Y 
11252,45050,100849998,1,Y ,28850382500003,BP SPY เรด 275ML.P.24 ,8850382330002,0,SPY WINECOOLER RED 275ML(M) ,24,Y 
11252,45050,100850002,1,Y ,28850382312040,BP SPY แบล็ค 275ML.P.24 ,8850382312046,0,SPY WINECOOLER BLACK 275ML(M) ,24,Y 
11252,45050,102209960,1,Y ,8855796005034,ฟูลมูนเรด 275 มล. แพค12 ,8855796005010,0,ฟูลมูน เรด 275 ml. ,12,Y 
11252,45050,102209961,1,Y ,8855796005041,ฟูลมูนไวท์ 275มล. แพค12 ,8855796005027,0,ฟูลมูน ไวท์ 275 ml. ,12,Y 
11252,45050,102415353,1,Y ,28855796005038,ฟูลมูนดาร์ค  275 ML. ยกลัง ,8855796005317,0,ฟูลมูน ดาร์ค 275 ml. ,12,Y 
11252,45050,103122116,1,Y ,8850793002000,สุราแช่พญานาค 12.8ดีกรี 175มล. ,8850793001973,0,พญานาค สุราแช่สมุนไพร 175 มล. ,48,Y 
11252,45050,103160264,1,Y ,18850486100560,ZATOเลมอนไลม์ฟิซ5ดีกรี320มลP12 ,8850486100563,0,ซาโต้เลมอนไลม์ฟิซ 5ดีกรี 320มล ,12,N 
11252,45050,103160265,1,Y ,18850486100577,ZATOโคล่าบอมบ์5ดีกรี 320มลP12 ,8850486100570,0,ซาโต้โคล่า บอมบ์ 5ดีกรี 320มล. ,12,Y 
11252,45050,103214519,1,Y ,18850486100614,หงส์ทองสุราโซดา 490มล. แพ็ค12 ,8850486100617,0,หงส์ทองสุราโซดา 4.8ดีกรี 490มล ,12,Y 
11252,45050,103214520,1,Y ,18850486100621,หงส์ทองสุราโคล่า 490มล. แพ็ค12 ,8850486100624,0,หงส์ทองสุราโคล่า4.8ดีกรี 490มล ,12,Y 
11252,45050,103222776,1,Y ,2000008655125,สุราแช่พญานาค 12.8ดีกรี 175มล. ,2000008655118,0,พญานาค สุราแช่สมุนไพร 175 มล. ,48,Y 
11252,45050,103231196,1,Y ,2000008704595,ZATOโคล่าบอมบ์5ดีกรี 320มล.P12 ,2000008704571,0,ซาโต้โคล่า บอมบ์ 5ดีกรี 320มล. ,12,Y 
11252,45050,103231197,1,Y ,2000008704601,ZATOเลมอนไลม์ฟิซ5ดีกรี320มลP12 ,2000008704588,0,ซาโต้เลมอนไลม์ฟิซ 5ดีกรี 320มล ,12,Y 
11252,45050,103234689,1,Y ,18850486100706,รวงข้าวแดงในตำนาน 490มล.P12 ,8850486100709,0,รวงข้าวแดงในตำนาน 490มล. ,12,Y 
11252,45050,103234690,1,Y ,18850486100690,รวงข้าวมะนาวป๊อก 490มล.P12 ,8850486100693,0,รวงข้าวมะนาวป๊อก 490มล. ,12,Y 
11252,45050,103234691,1,Y ,18850486100713,รวงข้าวป๊อกการิต้า 490มล.P12 ,8850486100716,0,รวงข้าวป๊อกการิต้า  490มล. ,12,Y 
11252,46020,100504676,1,N ,8850006911433,WBPคอลเกตยาสีฟันเย็นซ่า150G.P6 ,8850006202012,0,ยาสีฟันคอลเกตรสเย็นซ่า 150ก ,6,N 
11252,46020,100504682,1,Y ,8850006911440,WBPคอลเกตยาสีฟันยอดนิยม150G.P6 ,8850006232019,0,ยาสีฟันคอลเกตยอดนิยม150ก ,6,Y 
11252,46020,100504693,1,N ,8850006911556,WBPคอลเกตริ้วใสเย็น 140ก P6 ,8850006272015,0,คอลเกตริ้วใสเย็น 140ก แพคเดี่ยว ,6,Y 
11252,46020,100522112,1,Y ,8850348104029,WBPดอกบัวคู่ยาสีฟันสมุนไพร40ก. ,8850348104012,0,TVยาสีฟันดอกบัวคู่40กรัม(MP) ,12,Y 
11252,46020,100522114,1,Y ,8850348110020,WBPดอกบัวคู่ยาสีฟันเดิม 100กP6 ,8850348110013,0,ยาสีฟันสมุนไพรดอกบัวคู่100G(M) ,6,Y 
11252,46020,100615815,1,Y ,8851228000271,WBPดาร์ลี่ดับเบิ้ลแอคชัน80กP12 ,8851228000233,0,ดาร์ลี่ดับเบิ้ลแอ็คชั่นยา80ก. ,12,Y 
11252,46020,100615831,1,N ,8851228006518,WBPดาร์ลี่ดับเบิ้ลแอคชัน150กP6 ,8851228000226,0,ดาร์ลี่ดับเบิ้ลแอ็คชั่น150กรัม ,6,Y 
